Satactdt,var3,var15,imp_ent_var16_ult1,imp_op_var39_comer_ult1,imp_op_var39_comer_ult3,imp_op_var40_comer_ult1,imp_op_var40_comer_ult3,imp_op_var40_efect_ult1,imp_op_var40_efect_ult3,imp_op_var40_ult1,imp_op_var41_comer_ult1,imp_op_var41_comer_ult3,imp_op_var41_efect_ult1,imp_op_var41_efect_ult3,imp_op_var41_ult1,imp_op_var39_efect_ult1,imp_op_var39_efect_ult3,imp_op_var39_ult1,imp_sal_var16_ult1,ind_var1_0,ind_var1,ind_var2_0,ind_var2,ind_var5_0,ind_var5,ind_var6_0,ind_var6,ind_var8_0,ind_var8,ind_var12_0,ind_var12,ind_var13_0,ind_var13_corto_0,ind_var13_corto,ind_var13_largo_0,ind_var13_largo,ind_var13_medio_0,ind_var13_medio,ind_var13,ind_var14_0,ind_var14,ind_var17_0,ind_var17,ind_var18_0,ind_var18,ind_var19,ind_var20_0,ind_var20,ind_var24_0,ind_var24,ind_var25_cte,ind_var26_0,ind_var26_cte,ind_var26,ind_var25_0,ind_var25,ind_var27_0,ind_var28_0,ind_var28,ind_var27,ind_var29_0,ind_var29,ind_var30_0,ind_var30,ind_var31_0,ind_var31,ind_var32_cte,ind_var32_0,ind_var32,ind_var33_0,ind_var33,ind_var34_0,ind_var34,ind_var37_cte,ind_var37_0,ind_var37,ind_var39_0,ind_var40_0,ind_var40,ind_var41_0,ind_var41,ind_var39,ind_var44_0,ind_var44,ind_var46_0,ind_var46,num_var1_0,num_var1,num_var4,num_var5_0,num_var5,num_var6_0,num_var6,num_var8_0,Tuition,TuitionIS,Enroll,Choice
1.00,175.00,94.00,5.00,3.00,400.00,510.00,430.00,390.00,490.00,540.00,19.00,26.00,17.00,24.00,19.00,23.00,7.00,8.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,50.00,65.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,112.00,0.00,"28,710.00","28,710.00","35,266.00","18,972.00","18,972.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,558.00,157.00,0.00,"12,474.00",151.00,0.00
1.00,298.00,92.00,18.00,6.00,380.00,500.00,370.00,370.00,470.00,490.00,17.00,20.00,16.00,21.00,16.00,20.00,6.00,8.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,50.00,65.00,1.00,1.00,1.00,1.00,1.00,1.00,316.00,2.00,0.00,"5,714.00","4,780.00",0.00,143.00,"35,204.00","28,648.00","28,648.00","35,204.00","18,910.00","18,910.00","28,648.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,696.00,171.00,"28,648.00","12,474.00",240.00,0.00
1.00,63.00,68.00,14.00,15.00,380.00,480.00,380.00,340.00,450.00,510.00,19.00,23.00,19.00,23.00,18.00,25.00,6.00,8.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,50.00,65.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,30.00,0.00,"28,654.00","28,654.00","35,210.00","18,916.00","18,916.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,336.00,242.00,0.00,"12,474.00",90.00,0.00
1.00,186.00,97.00,5.00,3.00,430.00,540.00,450.00,410.00,530.00,560.00,19.00,25.00,17.00,23.00,20.00,24.00,6.00,8.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,50.00,65.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,115.00,0.00,"28,648.00","28,648.00","35,204.00","18,910.00","18,910.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,539.00,108.00,0.00,"12,474.00",148.00,0.00
1.00,284.00,93.00,6.00,2.00,400.00,530.00,415.00,400.00,500.00,530.00,18.00,22.00,16.00,23.00,17.00,24.00,4.00,8.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,50.00,65.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,175.00,0.00,"28,640.00","28,640.00","35,196.00","18,902.00","18,902.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,990.00,244.00,0.00,"12,474.00",279.00,0.00
1.00,244.00,90.00,14.00,5.00,430.00,540.00,430.00,410.00,520.00,565.00,21.00,24.00,19.00,24.00,18.00,25.00,6.00,8.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,50.00,65.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,166.00,0.00,"28,648.00","28,648.00","35,204.00","18,910.00","18,910.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,829.00,379.00,0.00,"12,474.00",276.00,0.00
1.00,14.00,20.00,0.00,0.00,450.00,540.00,440.00,440.00,550.00,520.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,50.00,65.00,1.00,1.00,1.00,1.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,112.00,0.00,"27,454.00","27,454.00","27,454.00","16,384.00","16,384.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,386.00","7,102.00",0.00,"12,474.00",163.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,30.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"16,284.00","16,284.00","24,455.00","8,634.00","8,634.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,865.00","6,997.00",0.00,"2,051.00","1,838.00",0.00
2.00,608.00,78.00,0.00,0.00,550.00,660.00,570.00,560.00,670.00,680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,136.00,1.00,136.00,1.00,136.00,1.00,65.00,60.00,1.00,1.00,1.00,1.00,2.00,1.00,"2,109.00",2.00,0.00,"12,600.00","4,700.00",0.00,305.00,"58,772.00","58,772.00","58,772.00","58,772.00","46,172.00","46,172.00","58,772.00","3,141.00",309.00,"2,832.00","1,433.00",48.00,"1,385.00","1,708.00",261.00,"1,447.00",2.00,89.00,9.00,0.00,"5,307.00","2,012.00","58,772.00","42,520.00",722.00,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,320.00,1.00,320.00,1.00,320.00,1.00,320.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,2.00,1.00,535.00,1.00,23.00,"3,162.00","2,808.00",0.00,0.00,"15,532.00","15,532.00","15,532.00","15,532.00","9,324.00","9,324.00","15,532.00",862.00,634.00,228.00,349.00,307.00,42.00,513.00,327.00,186.00,23.00,47.00,30.00,0.00,"1,213.00","1,177.00","15,532.00","4,200.00",207.00,0.00
2.00,211.00,95.00,62.00,28.00,410.00,510.00,440.00,400.00,490.00,530.00,18.00,22.00,16.00,22.00,17.00,23.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,139.00,1.00,139.00,1.00,139.00,1.00,35.00,75.00,1.00,1.00,1.00,1.00,2.00,1.00,561.00,1.00,21.00,"5,470.00","3,840.00",0.00,93.00,"35,710.00","35,710.00","35,710.00","35,710.00","26,400.00","26,400.00","35,710.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,088.00",956.00,"35,710.00","22,500.00",210.00,0.00
2.00,454.00,75.00,121.00,20.00,480.00,570.00,490.00,470.00,560.00,580.00,20.00,25.00,20.00,25.00,20.00,26.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,323.00,1.00,323.00,1.00,323.00,1.00,40.00,40.00,1.00,1.00,1.00,1.00,2.00,1.00,"1,528.00",1.00,19.00,"5,032.00","5,146.00",0.00,203.00,"47,316.00","47,482.00","47,482.00","47,482.00","37,354.00","37,354.00","47,316.00",664.00,274.00,390.00,303.00,139.00,164.00,361.00,135.00,226.00,18.00,73.00,9.00,0.00,"3,039.00",501.00,"47,316.00","31,874.00",574.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,337.00,2.00,0.00,1.00,337.00,1.00,25.00,0.00,1.00,1.00,1.00,1.00,2.00,1.00,352.00,1.00,19.00,"5,392.00","2,912.00",0.00,0.00,"25,028.00","27,634.00","27,634.00","27,634.00","17,834.00","17,834.00","25,028.00",112.00,112.00,0.00,79.00,79.00,0.00,33.00,33.00,0.00,8.00,76.00,17.00,0.00,616.00,50.00,"25,028.00","11,804.00",154.00,0.00
3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,50.00,0.00,1.00,1.00,1.00,1.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,"37,740.00","37,740.00","37,740.00","27,240.00","27,240.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,264.00,0.00,"14,280.00",7.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"20,357.00","20,717.00","22,037.00","14,146.00","14,506.00",0.00,475.00,475.00,0.00,219.00,219.00,0.00,256.00,256.00,0.00,36.00,40.00,24.00,1.00,747.00,"1,233.00",0.00,"2,220.00",226.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"15,514.00","15,514.00","21,298.00","9,682.00","9,682.00",0.00,"6,283.00","6,283.00",0.00,"1,160.00","1,160.00",0.00,"5,123.00","5,123.00",0.00,5.00,42.00,51.00,1.00,"3,341.00","8,887.00",0.00,"1,824.00","1,476.00",0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"16,230.00","16,230.00","18,510.00","7,752.00","7,752.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,207.00",171.00,0.00,"2,280.00",98.00,0.00
2.00,164.00,78.00,90.00,43.00,460.00,570.00,450.00,0.00,0.00,580.00,20.00,25.00,20.00,25.00,19.00,26.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,171.00,1.00,171.00,1.00,171.00,1.00,0.00,30.00,1.00,1.00,1.00,1.00,2.00,1.00,594.00,1.00,19.00,"4,600.00","3,600.00",0.00,79.00,"32,960.00","29,220.00","29,220.00","29,220.00","23,820.00","23,820.00","32,960.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,510.00",954.00,"32,960.00","19,930.00",207.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"17,452.00","17,452.00","23,596.00","10,888.00","10,888.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,819.00,986.00,0.00,"2,208.00",283.00,0.00
2.00,17.00,47.00,28.00,77.00,360.00,530.00,360.00,350.00,510.00,510.00,16.00,22.00,14.00,23.00,15.00,20.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,55.00,55.00,1.00,1.00,1.00,1.00,2.00,1.00,150.00,1.00,20.00,0.00,0.00,"6,410.00",17.00,"23,363.00","28,275.00","28,275.00","28,275.00","17,079.00","17,079.00","23,363.00",207.00,74.00,133.00,68.00,37.00,31.00,139.00,37.00,102.00,0.00,68.00,32.00,0.00,209.00,189.00,"23,363.00","11,440.00",30.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"16,588.00","16,996.00","18,196.00","10,985.00","11,393.00",0.00,"2,780.00","2,780.00",0.00,946.00,946.00,0.00,"1,834.00","1,834.00",0.00,13.00,45.00,43.00,0.00,"2,788.00","3,753.00",0.00,"3,872.00","1,275.00",0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"17,050.00","17,050.00","22,813.00","10,130.00","10,130.00",0.00,"2,030.00","2,030.00",0.00,278.00,278.00,0.00,"1,752.00","1,752.00",0.00,24.00,40.00,36.00,0.00,"1,179.00","4,514.00",0.00,"3,510.00",707.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,25.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"17,027.00","17,027.00","22,217.00","8,187.00","8,187.00",0.00,"3,364.00","3,364.00",0.00,"1,309.00","1,309.00",0.00,"2,055.00","2,055.00",0.00,7.00,44.00,49.00,0.00,"3,066.00","3,789.00",0.00,"3,522.00",489.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,25.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"17,075.00","17,075.00","22,265.00","8,235.00","8,235.00",0.00,"1,060.00","1,060.00",0.00,352.00,352.00,0.00,708.00,708.00,0.00,21.00,48.00,31.00,0.00,"1,474.00","1,939.00",0.00,"3,522.00",503.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,"1,132.00",1.00,19.00,"3,652.00","3,592.00",0.00,0.00,"20,084.00",0.00,0.00,0.00,0.00,0.00,"14,780.00",946.00,946.00,0.00,659.00,659.00,0.00,287.00,287.00,0.00,13.00,55.00,32.00,0.00,"1,989.00",936.00,"14,780.00","3,860.00",702.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"18,265.00","18,265.00","26,660.00","9,553.00","9,553.00",0.00,"7,069.00","7,069.00",0.00,"2,491.00","2,491.00",0.00,"4,578.00","4,578.00",0.00,8.00,45.00,47.00,0.00,"5,723.00","9,452.00",0.00,"2,706.00","2,950.00",0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"11,352.00","11,352.00","17,484.00","5,652.00","5,652.00",0.00,"13,753.00","13,753.00",0.00,"3,742.00","3,742.00",0.00,"10,011.00","10,011.00",0.00,5.00,53.00,42.00,1.00,"11,893.00","21,095.00",0.00,"1,524.00","5,375.00",1.00
2.00,67.00,63.00,7.00,7.00,340.00,440.00,330.00,340.00,450.00,440.00,13.00,20.00,10.00,17.00,13.00,20.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,174.00,2.00,0.00,1.00,174.00,1.00,25.00,50.00,1.00,1.00,1.00,1.00,2.00,1.00,450.00,2.00,0.00,"6,250.00","6,250.00",0.00,21.00,"39,244.00","37,144.00","37,144.00","37,144.00","28,144.00","28,144.00","39,244.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,334.00,11.00,"39,244.00","23,144.00",70.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,20.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"18,267.00","18,267.00","21,943.00","10,203.00","10,203.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,330.00,701.00,0.00,"3,676.00",144.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,1.00,2.00,2.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"25,405.00","25,405.00","25,405.00","18,286.00","18,286.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.00,0.00,0.00,"13,346.00",34.00,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,1.00,2.00,2.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"25,606.00","25,606.00","25,606.00","18,487.00","18,487.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.00,0.00,0.00,"13,503.00",93.00,0.00
