Satactdt,var3,var15,imp_ent_var16_ult1,imp_op_var39_comer_ult1,imp_op_var39_comer_ult3,imp_op_var40_comer_ult1,imp_op_var40_comer_ult3,imp_op_var40_efect_ult1,imp_op_var40_efect_ult3,imp_op_var40_ult1,imp_op_var41_comer_ult1,imp_op_var41_comer_ult3,imp_op_var41_efect_ult1,imp_op_var41_efect_ult3,imp_op_var41_ult1,imp_op_var39_efect_ult1,imp_op_var39_efect_ult3,imp_op_var39_ult1,imp_sal_var16_ult1,ind_var1_0,ind_var1,ind_var2_0,ind_var2,ind_var5_0,ind_var5,ind_var6_0,ind_var6,ind_var8_0,ind_var8,ind_var12_0,ind_var12,ind_var13_0,ind_var13_corto_0,ind_var13_corto,ind_var13_largo_0,ind_var13_largo,ind_var13_medio_0,ind_var13_medio,ind_var13,ind_var14_0,ind_var14,ind_var17_0,ind_var17,ind_var18_0,ind_var18,ind_var19,ind_var20_0,ind_var20,ind_var24_0,ind_var24,ind_var25_cte,ind_var26_0,ind_var26_cte,ind_var26,ind_var25_0,ind_var25,ind_var27_0,ind_var28_0,ind_var28,ind_var27,ind_var29_0,ind_var29,ind_var30_0,ind_var30,ind_var31_0,ind_var31,ind_var32_cte,ind_var32_0,ind_var32,ind_var33_0,ind_var33,ind_var34_0,ind_var34,ind_var37_cte,ind_var37_0,ind_var37,ind_var39_0,ind_var40_0,ind_var40,ind_var41_0,ind_var41,ind_var39,ind_var44_0,ind_var44,ind_var46_0,ind_var46,num_var1_0,num_var1,num_var4,num_var5_0,num_var5,num_var6_0,num_var6,num_var8_0,Tuition,TuitionIS,Enroll,Choice
2,10,36,13,46,415,580,430,0,0,590,19,22,18,22,16,24,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,50,50,1,1,1,1,2,1,211,2,0,0,0,3938,13,15989,25680,25680,25680,13153,13153,15989,0,0,0,0,0,0,0,0,0,0,0,0,0,740,359,15989,6672,31,0
2,448,72,359,58,440,540,470,420,520,570,19,23,18,23,19,24,6,7,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,147,1,147,2,0,1,147,1,25,35,1,1,1,1,1,1,1337,1,19,4165,3000,0,294,19467,17517,17517,19467,9751,9751,17517,0,0,0,0,0,0,0,0,0,0,0,0,0,3962,1954,17517,4845,615,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,1,1,2,2,2,2,0,3,0,0,0,0,0,0,21835,21835,21835,16113,16113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,12051,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,25,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,23631,23631,23631,17043,17043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,4,0,10800,105,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,25,0,1,1,1,2,2,2,0,3,0,0,0,0,0,0,21783,21783,21783,15195,15195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,20,0,8952,149,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161,1,0,0,1,1,1,1,2,1,742,1,21,4000,2812,0,0,21794,25492,25492,25492,15142,15142,21794,0,0,0,0,0,0,0,0,0,0,0,0,0,1598,93,21794,10224,438,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,0,2,0,2,0,2,0,1,30,0,1,1,1,1,1,1,181,2,0,2320,2960,0,0,14480,11820,12810,15600,6020,7010,10700,0,0,0,0,0,0,0,0,0,0,0,0,0,280,161,11690,3360,103,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,50,50,1,1,1,1,2,2,0,3,0,0,0,0,0,0,21966,21966,21966,14246,14246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,44,0,7080,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,25333,25333,25333,18359,18359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,159,0,9180,115,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,25762,25762,25762,18788,18788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,102,0,9504,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,25840,25840,25840,18866,18866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,113,0,9612,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,26001,26001,26001,19027,19027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,172,0,9648,165,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,25798,25798,25798,18824,18824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,142,0,9540,103,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,25588,25588,25588,18614,18614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,960,0,9540,529,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,24838,24838,24838,17864,17864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,68,0,9180,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,25225,25225,25225,18251,18251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,218,0,9072,210,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,25378,25378,25378,18404,18404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,180,0,9000,117,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,25945,25945,25945,18971,18971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,184,0,9252,124,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,25003,25003,25003,18029,18029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,163,0,9000,143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,25268,25268,25268,18294,18294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,121,0,9000,179,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,25603,25603,25603,18629,18629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,62,0,9000,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,24451,24451,24451,17477,17477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,168,0,8928,111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,24478,24478,24478,17504,17504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,58,0,8460,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,26053,26053,26053,19079,19079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,88,0,9540,127,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,26003,26003,26003,19029,19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,227,0,9900,130,0
2,1289,98,171,13,470,560,470,450,550,570,19,24,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,158,1,158,1,158,1,158,4,35,40,1,1,1,1,1,1,2357,1,19,5378,3546,0,580,30068,21992,21992,31818,10950,10950,20242,1499,774,725,581,433,148,918,341,577,1,89,10,0,6942,1426,20242,6428,1313,0
2,67,39,142,82,485,600,460,450,590,590,21,27,22,29,21,26,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,2,0,1,316,1,316,1,316,1,30,30,1,1,1,1,2,1,624,1,21,2850,3000,0,65,36960,36922,36922,36922,30940,30940,36960,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,119,36960,25735,172,0
2,39,7,503,95,440,600,460,430,580,560,20,26,20,27,19,29,7,8,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,167,1,167,1,167,1,167,1,0,0,1,1,1,1,2,1,1452,1,19,5000,3970,0,253,40432,40432,40432,40432,31712,31712,40432,396,320,76,316,255,61,80,65,15,0,86,14,0,2229,118,40432,27852,529,0
2,183,88,75,36,530,660,510,530,640,610,23,27,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,0,2,0,2,0,1,170,1,50,50,1,1,1,1,2,1,768,1,19,5610,5970,0,0,55090,55560,55560,55560,44824,44824,55090,615,166,449,488,135,353,127,31,96,2,81,18,0,1387,158,55090,38850,205,1
2,73,35,167,79,490,610,520,0,0,610,23,29,23,32,23,27,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,368,1,368,1,368,1,368,1,0,0,1,1,1,2,2,1,950,1,21,6110,4716,0,115,44590,44590,44590,44590,33898,33898,44590,74,34,40,46,26,20,28,8,20,1,95,4,0,872,37,44590,29052,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,0,2,0,2,0,2,0,1,30,0,1,1,1,1,1,2,0,3,0,0,0,0,0,0,16435,16435,18186,8935,8935,0,10999,10999,0,2847,2847,0,8152,8152,0,0,39,61,0,5770,12348,0,3507,2017,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,1,1,2,1,253,2,0,0,0,8650,47,42813,41885,41885,41885,34163,34163,42813,42,42,0,37,37,0,5,5,0,0,94,6,0,657,11,42813,28205,153,0
2,39,8,451,92,510,610,570,0,0,680,24,29,22,28,26,31,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,0,1,359,1,359,1,359,2,0,0,1,1,1,1,2,1,936,2,0,5124,3180,0,384,44738,47169,47169,47169,36710,36710,44738,505,358,147,251,233,18,254,125,129,0,84,15,0,2231,333,44738,31920,466,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,0,2,0,2,0,2,0,1,15,0,1,1,1,1,1,1,212,1,15,0,0,6212,0,13906,14837,15767,16487,7668,8598,12256,1230,1230,0,653,653,0,577,577,0,13,54,33,0,2342,1442,13186,3660,917,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,50,0,1,1,2,2,2,1,120,3,0,7440,0,0,0,23650,23140,23140,23140,16140,16140,23650,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,23650,14640,206,0
2,33,28,89,74,480,640,470,460,600,580,20,26,20,26,18,24,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,50,50,1,1,1,2,2,1,250,3,0,4650,0,0,42,42144,42144,42144,42144,36124,36124,42144,0,0,0,0,0,0,0,0,0,0,0,0,0,645,80,42144,31450,110,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,20,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,23384,23384,23384,10856,10856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3628,6463,0,4652,1469,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,2,2,2,2,0,3,0,0,0,0,0,0,31004,31004,31004,25498,25498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,20311,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,50,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,30978,30978,30978,25434,25434,0,294,294,0,89,89,0,205,205,0,0,45,55,0,207,326,0,15300,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,50,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,30978,30978,30978,25434,25434,0,188,188,0,70,70,0,118,118,0,0,29,71,0,107,157,0,15300,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,50,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,30978,30978,30978,25434,25434,0,254,254,0,98,98,0,156,156,0,1,31,69,0,148,222,0,15300,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,50,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,30978,30978,30978,25434,25434,0,122,122,0,60,60,0,62,62,0,1,49,51,0,127,114,0,15300,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,50,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,30978,30978,30978,25434,25434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,102,0,15300,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,50,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,30978,30978,30978,25434,25434,0,171,171,0,45,45,0,126,126,0,1,36,63,0,83,187,0,15300,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,50,50,1,1,1,1,2,2,0,3,0,0,0,0,0,0,30978,30978,30978,25434,25434,0,956,881,75,337,299,38,619,582,37,1,24,75,0,474,778,0,15300,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,50,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,30978,30978,30978,25434,25434,0,223,223,0,119,119,0,104,104,0,0,34,66,0,211,129,0,15300,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,50,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,30978,30978,30978,25614,25614,0,132,132,0,38,38,0,94,94,0,1,37,62,0,81,132,0,15300,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,50,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,30978,30978,30978,25434,25434,0,273,273,0,124,124,0,149,149,0,0,41,59,0,225,240,0,15300,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,20,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,21118,21118,21118,14512,14512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,1083,0,5353,366,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,0,2,0,2,0,2,0,1,20,0,1,1,1,1,2,1,152,2,0,2850,1582,0,0,16822,16822,16822,16822,10098,10098,16822,0,0,0,0,0,0,0,0,0,0,0,0,0,3294,3492,16822,4824,998,0
2,38,4,1018,93,430,550,463,0,0,580,20,25,19,25,19,25,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,155,1,155,2,0,1,155,1,20,20,1,1,1,1,1,1,1827,1,21,4310,2674,0,451,25112,18214,18214,25112,11230,11230,18214,0,0,0,0,0,0,0,0,0,0,0,0,0,5421,1482,18214,6898,1089,0
2,0,0,2198,95,0,0,0,0,0,0,20,24,18,24,19,25,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155,1,20,40,1,1,1,1,1,1,2713,1,21,0,0,7368,1100,25330,17479,17479,24958,11129,11129,17851,0,0,0,0,0,0,0,0,0,0,0,0,0,12125,3316,17851,6667,2299,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,0,2,0,2,0,2,0,1,20,0,1,1,1,1,1,1,32,3,0,1800,0,0,0,21363,16216,16216,21363,11768,11768,16216,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,2151,16216,5146,425,0
2,49,12,335,84,440,530,450,420,500,563,20,25,19,24,19,25,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155,1,35,35,1,1,1,1,2,1,791,2,0,2050,3331,0,165,15701,18251,18251,18251,9130,9130,15701,1053,864,189,448,394,54,605,470,135,6,68,26,0,2279,1281,15701,4702,361,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,1,1,1,2,0,3,0,0,0,0,0,0,17684,17684,22386,6830,6830,0,5482,5482,0,1653,1653,0,3829,3829,0,2,60,37,1,6242,8481,0,864,2591,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,2,2,2,1,100,1,21,2180,2180,0,0,12755,17878,17878,17878,10575,10575,12755,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,12755,5125,41,0
2,412,81,88,17,460,560,470,0,0,570,22,26,21,27,21,26,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,181,1,181,1,181,1,181,1,25,25,1,1,1,1,2,1,1014,2,0,6530,4660,0,231,40420,34530,34530,34530,29230,29230,40420,941,586,355,154,72,82,787,514,273,1,74,24,0,1962,991,40420,25890,523,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,2,0,2,0,2,0,2,0,1,0,0,1,1,1,1,1,2,0,3,0,0,0,0,0,0,18826,18826,23722,7747,7747,0,5090,5090,0,891,891,0,4199,4199,0,3,45,52,1,2669,7210,0,1104,888,0
2,76,15,455,92,460,610,470,0,0,580,20,26,21,29,18,25,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,204,1,204,1,204,1,204,1,0,35,1,1,1,1,2,1,1705,1,19,0,0,6950,217,26023,29623,29623,29623,18982,18982,26023,1888,614,1274,992,339,653,896,275,621,0,79,20,0,3814,1212,26023,13720,469,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,1,1,1,1,487,1,16,940,1800,0,0,10098,8850,8850,10458,5750,5750,8490,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,569,8490,2450,764,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,1,1,1,1,900,1,21,2100,1710,0,0,11458,17002,17002,18848,8002,8002,9612,0,0,0,0,0,0,0,0,0,0,0,0,0,6885,3221,9612,2300,2498,0
2,437,15,2456,85,470,610,490,0,0,620,20,27,20,30,18,26,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130,1,40,60,1,1,1,1,1,1,4615,2,0,4936,3550,0,1379,30466,20902,20902,30466,12416,12416,20902,4986,1955,3031,2377,1165,1212,2609,790,1819,0,88,12,0,17010,3355,20902,6264,2865,0
2,5,3,188,97,430,460,480,0,0,630,18,25,19,26,17,23,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,25,1,1,1,1,1,1,625,2,0,3454,2537,0,25,25475,16216,16216,25384,10316,10316,16307,0,0,0,0,0,0,0,0,0,0,0,0,0,2093,557,16307,5316,190,0
